 WL        Abs       T%
 661.0  0.246607  56.675152
 662.0  0.240712  57.449787
 663.0  0.238439  57.751251
 664.0  0.236025  58.073151
 665.0  0.233243  58.446266
 666.0  0.231346  58.702148
 667.0  0.228842  59.041599
 668.0  0.226275  59.391651
 669.0  0.224713  59.605530
 670.0  0.221879  59.995754
 671.0  0.219892  60.270924
 672.0  0.218118  60.517632
 673.0  0.215813  60.839684
 674.0  0.213979  61.097206
 675.0  0.212081  61.364811
 676.0  0.209862  61.679115
 677.0  0.208091  61.931194
 678.0  0.206224  62.197876
 679.0  0.204176  62.491894
 680.0  0.202450  62.740803
 681.0  0.200469  63.027649
 682.0  0.198722  63.281662
 683.0  0.197032  63.528435
 684.0  0.195341  63.776218
 685.0  0.193561  64.038208
 686.0  0.191966  64.273827
 687.0  0.190084  64.553009
 688.0  0.188463  64.794319
 689.0  0.186944  65.021278
 690.0  0.185420  65.249916
 691.0  0.183892  65.479950
 692.0  0.182231  65.730858
 693.0  0.180738  65.957100
 694.0  0.179179  66.194366
 695.0  0.177732  66.415298
 696.0  0.176400  66.619301
 697.0  0.175045  66.827499
 698.0  0.173430  67.076370
 699.0  0.172047  67.290344
 700.0  0.170740  67.493248
 701.0  0.169707  67.653954
 702.0  0.168453  67.849556
 703.0  0.167066  68.066635
 704.0  0.165553  68.304161
 705.0  0.164135  68.527542
 706.0  0.163100  68.690987
 707.0  0.161997  68.865692
 708.0  0.160801  69.055611
 709.0  0.159511  69.261078
 710.0  0.158485  69.424866
 711.0  0.157486  69.584671
 712.0  0.156437  69.752975
 713.0  0.155054  69.975426
 714.0  0.154006  70.144577
 715.0  0.153019  70.304184
 716.0  0.151777  70.505554
 717.0  0.150792  70.665512
 718.0  0.149984  70.797264
 719.0  0.148909  70.972610
 720.0  0.147797  71.154663
 721.0  0.146917  71.298973
 722.0  0.146074  71.437393
 723.0  0.144933  71.625435
 724.0  0.143885  71.798454
 725.0  0.143001  71.944778
 726.0  0.142255  72.068390
 727.0  0.141186  72.246010
 728.0  0.140377  72.380730
 729.0  0.139544  72.519615
 730.0  0.138871  72.632172
 731.0  0.138084  72.763939
 732.0  0.137503  72.861313
 733.0  0.136603  73.012466
 734.0  0.135671  73.169250
 735.0  0.134957  73.289780
 736.0  0.134255  73.408241
 737.0  0.133533  73.530396
 738.0  0.132843  73.647385
 739.0  0.132002  73.790123
 740.0  0.131661  73.848114
 741.0  0.130846  73.986816
 742.0  0.129947  74.140121
 743.0  0.129431  74.228271
 744.0  0.128764  74.342354
 745.0  0.128284  74.424477
 746.0  0.127610  74.540047
 747.0  0.126889  74.663895
 748.0  0.126406  74.747025
 749.0  0.125748  74.860428
 750.0  0.125245  74.947136
 751.0  0.124725  75.036842
 752.0  0.123766  75.202850
 753.0  0.123101  75.317978
 754.0  0.122475  75.426613
 755.0  0.122121  75.488213
 756.0  0.121573  75.583527
 757.0  0.121021  75.679665
 758.0  0.120467  75.776154
 759.0  0.120104  75.839622
 760.0  0.119609  75.926125
 761.0  0.119006  76.031509
 762.0  0.118550  76.111526
 763.0  0.118096  76.191017
 764.0  0.117673  76.265297
 765.0  0.117306  76.329865
 766.0  0.116694  76.437439
 767.0  0.116382  76.492325
 768.0  0.115812  76.592796
 769.0  0.115242  76.693443
 770.0  0.114717  76.786232
 771.0  0.114072  76.900322
 772.0  0.113639  76.976959
 773.0  0.113166  77.060936
 774.0  0.112856  77.115906
 775.0  0.112261  77.221672
 776.0  0.111805  77.302742
 777.0  0.111350  77.383781
 778.0  0.110933  77.458099
 779.0  0.110749  77.491035
 780.0  0.110147  77.598465
 781.0  0.109577  77.700386
 782.0  0.109098  77.786110
 783.0  0.108852  77.830254
 784.0  0.108512  77.891060
 785.0  0.107866  78.007156
 786.0  0.107771  78.024223
 787.0  0.107327  78.103935
 788.0  0.106888  78.182884
 789.0  0.106371  78.276039
 790.0  0.105882  78.364265
 791.0  0.105320  78.465691
 792.0  0.105100  78.505501
 793.0  0.104728  78.572845
 794.0  0.104357  78.639885
 795.0  0.104132  78.680588
 796.0  0.103665  78.765381
 797.0  0.103321  78.827736
 798.0  0.103097  78.868340
 799.0  0.102911  78.902092
 800.0  0.102622  78.954742
 801.0  0.102286  79.015854
 802.0  0.101977  79.072052
 803.0  0.101611  79.138710
 804.0  0.101211  79.211601
 805.0  0.100901  79.268158
 806.0  0.100410  79.357803
 807.0  0.100060  79.421791
 808.0  0.099731  79.481956
 809.0  0.099463  79.531036
 810.0  0.098939  79.627129
 811.0  0.098362  79.732964
 812.0  0.098051  79.790108
 813.0  0.097686  79.857262
 814.0  0.097676  79.858971
 815.0  0.097324  79.923820
 816.0  0.096953  79.992165
 817.0  0.096645  80.048767
 818.0  0.096493  80.076790
 819.0  0.096485  80.078300
 820.0  0.096334  80.106117
 821.0  0.096045  80.159454
 822.0  0.095681  80.226791
 823.0  0.095386  80.281219
 824.0  0.094923  80.366920
 825.0  0.094682  80.411499
 826.0  0.094420  80.460068
 827.0  0.094255  80.490601
 828.0  0.094225  80.496208
 829.0  0.093919  80.552879
 830.0  0.093691  80.595078
 831.0  0.093449  80.640137
 832.0  0.093181  80.689957
 833.0  0.092751  80.769753
 834.0  0.092449  80.825974
 835.0  0.092437  80.828171
 836.0  0.091426  81.016617
 837.0  0.091117  81.074326
 838.0  0.090891  81.116417
 839.0  0.090643  81.162880
 840.0  0.090433  81.201981
 841.0  0.090296  81.227753
 842.0  0.090291  81.228668
 843.0  0.089912  81.299599
 844.0  0.089466  81.383125
 845.0  0.088949  81.479958
 846.0  0.088766  81.514275
 847.0  0.088572  81.550819
 848.0  0.088340  81.594261
 849.0  0.088221  81.616699
 850.0  0.088422  81.578987
 851.0  0.087970  81.663788
 852.0  0.087918  81.673584
 853.0  0.087553  81.742256
 854.0  0.087346  81.781242
 855.0  0.087243  81.800728
 856.0  0.086982  81.849937
 857.0  0.086405  81.958611
 858.0  0.086276  81.983093
 859.0  0.086147  82.007423
 860.0  0.085876  82.058563
 861.0  0.085588  82.113068
 862.0  0.085288  82.169724
 863.0  0.085259  82.175209
 864.0  0.084815  82.259224
 865.0  0.084644  82.291679
 866.0  0.084343  82.348732
 867.0  0.084207  82.374458
 868.0  0.083892  82.434334
 869.0  0.083731  82.464951
 870.0  0.083362  82.534996
 871.0  0.083154  82.574539
 872.0  0.082778  82.646126
 873.0  0.082595  82.680771
 874.0  0.082306  82.735893
 875.0  0.082128  82.769852
 876.0  0.081800  82.832428
 877.0  0.081587  82.872971
 878.0  0.081189  82.948967
 879.0  0.081075  82.970825
 880.0  0.081097  82.966568
 881.0  0.080840  83.015656
 882.0  0.080561  83.069038
 883.0  0.080175  83.142838
 884.0  0.079978  83.180527
 885.0  0.079836  83.207771
 886.0  0.079543  83.263855
 887.0  0.079336  83.303566
 888.0  0.079192  83.331329
 889.0  0.079178  83.333916
 890.0  0.078962  83.375374
 891.0  0.078624  83.440346
 892.0  0.078029  83.554764
 893.0  0.077706  83.616798
 894.0  0.077023  83.748444
 895.0  0.076557  83.838371
 896.0  0.076009  83.944229
 897.0  0.074956  84.148117
 898.0  0.073289  84.471649
 899.0  0.070914  84.934952
 900.0  0.067326  85.639534
